Model,MSO68B
Channel,CH1,,Channel,CH2
Label,,,Label,
Waveform Type,ANALOG,,Waveform Type,ANALOG
Digital Type,None,,Digital Type,None
Horizontal Units,s,,Horizontal Units,s
Sample Interval,1.60000000e-10,,Sample Interval,1.60000000e-10
Record Length,13750,,Record Length,13750
Zero Index,7287.21484375,,Zero Index,7287.21484375
Vertical Units,V,,Vertical Units,V
,,,,
ANALOG_Thumbnail,,,ANALOG_Thumbnail,
yOffset,0.000000,,yOffset,0.000000
yPosition,-2.580000,,yPosition,-3.620000

Labels,,
TIME,CH1,CH2
1.63805625e-07,2.63148750e+01,-3.36718750e-01
1.63965625e-07,2.63666250e+01,-3.21875000e-01
1.64125625e-07,2.64147812e+01,-3.03125000e-01
1.64285625e-07,2.64586250e+01,-2.65625000e-01
1.64445625e-07,2.64981563e+01,-2.50000000e-01
1.64605625e-07,2.65312188e+01,-2.48437500e-01
1.64765625e-07,2.65563750e+01,-2.88281250e-01
1.64925625e-07,2.65736250e+01,-3.70312500e-01
1.65085625e-07,2.65800937e+01,-3.74218750e-01
1.65245625e-07,2.65765000e+01,-3.25781250e-01
1.65405625e-07,2.65635625e+01,-2.71875000e-01
1.65565625e-07,2.65420000e+01,-2.75000000e-01
1.65725625e-07,2.65132500e+01,-3.28125000e-01
1.65885625e-07,2.64794687e+01,-3.71875000e-01
1.66045625e-07,2.64420937e+01,-3.41406250e-01
1.66205625e-07,2.64025625e+01,-2.95312500e-01
1.66365625e-07,2.63601562e+01,-3.03125000e-01
1.66525625e-07,2.63163125e+01,-2.99218750e-01
1.66685625e-07,2.62681562e+01,-2.39843750e-01
1.66845625e-07,2.62164062e+01,-1.85937500e-01
1.67005625e-07,2.61589062e+01,-2.28125000e-01
1.67165625e-07,2.60949375e+01,-2.78125000e-01
1.67325625e-07,2.60230625e+01,-2.75000000e-01
1.67485625e-07,2.59454375e+01,-2.81250000e-01
1.67645625e-07,2.58620625e+01,-2.76562500e-01
1.67805625e-07,2.57750937e+01,-2.26562500e-01
1.67965625e-07,2.56866875e+01,-2.21093750e-01
1.68125625e-07,2.55975625e+01,-2.68750000e-01
1.68285625e-07,2.55105937e+01,-2.75000000e-01
1.68445625e-07,2.54265000e+01,-2.80468750e-01
1.68605625e-07,2.53460000e+01,-3.30468750e-01
1.68765625e-07,2.52683750e+01,-3.08593750e-01
1.68925625e-07,2.51936250e+01,-2.17187500e-01
1.69085625e-07,2.51203125e+01,-2.21093750e-01
1.69245625e-07,2.50484375e+01,-2.28125000e-01
1.69405625e-07,2.49780000e+01,-2.03906250e-01
1.69565625e-07,2.49068438e+01,-2.40625000e-01
1.69725625e-07,2.48364062e+01,-2.75000000e-01
1.69885625e-07,2.47659687e+01,-2.65625000e-01
1.70045625e-07,2.46984062e+01,-2.50000000e-01
1.70205625e-07,2.46337187e+01,-2.67187500e-01
1.70365625e-07,2.45733437e+01,-2.67187500e-01
1.70525625e-07,2.45180000e+01,-2.54687500e-01
1.70685625e-07,2.44691250e+01,-3.10937500e-01
1.70845625e-07,2.44281563e+01,-3.58593750e-01
1.71005625e-07,2.43950938e+01,-3.15625000e-01
1.71165625e-07,2.43706562e+01,-2.49218750e-01
1.71325625e-07,2.43541250e+01,-2.28125000e-01
1.71485625e-07,2.43462187e+01,-2.46875000e-01
1.71645625e-07,2.43455000e+01,-2.14843750e-01
1.71805625e-07,2.43526875e+01,-1.93750000e-01
1.71965625e-07,2.43656250e+01,-1.72656250e-01
1.72125625e-07,2.43843125e+01,-2.06250000e-01
1.72285625e-07,2.44073125e+01,-2.86718750e-01
1.72445625e-07,2.44360625e+01,-2.91406250e-01
1.72605625e-07,2.44691250e+01,-2.24218750e-01
1.72765625e-07,2.45065000e+01,-1.65625000e-01
1.72925625e-07,2.45496250e+01,-2.01562500e-01
1.73085625e-07,2.45970625e+01,-2.64062500e-01
1.73245625e-07,2.46495312e+01,-2.78125000e-01
1.73405625e-07,2.47070312e+01,-3.06250000e-01
1.73565625e-07,2.47695625e+01,-2.41406250e-01
1.73725625e-07,2.48364062e+01,-1.73437500e-01
1.73885625e-07,2.49082812e+01,-1.76562500e-01
1.74045625e-07,2.49830312e+01,-2.11718750e-01
1.74205625e-07,2.50620937e+01,-2.57031250e-01
1.74365625e-07,2.51425937e+01,-2.60156250e-01
1.74525625e-07,2.52252500e+01,-1.82812500e-01
1.74685625e-07,2.53093437e+01,-1.76562500e-01
1.74845625e-07,2.53934375e+01,-2.19531250e-01
1.75005625e-07,2.54768125e+01,-1.69531250e-01
1.75165625e-07,2.55594688e+01,-1.98437500e-01
1.75325625e-07,2.56392500e+01,-2.58593750e-01
1.75485625e-07,2.57161562e+01,-2.83593750e-01
1.75645625e-07,2.57901875e+01,-3.23437500e-01
1.75805625e-07,2.58599062e+01,-2.97656250e-01
1.75965625e-07,2.59267500e+01,-2.01562500e-01
1.76125625e-07,2.59892812e+01,-9.92187500e-02
1.76285625e-07,2.60489375e+01,-7.96875000e-02
1.76445625e-07,2.61057187e+01,-1.04687500e-01
1.76605625e-07,2.61603437e+01,-1.64843750e-01
1.76765625e-07,2.62113750e+01,-2.36718750e-01
1.76925625e-07,2.62602500e+01,-2.57031250e-01
1.77085625e-07,2.63069687e+01,-2.29687500e-01
1.77245625e-07,2.63500937e+01,-2.02343750e-01
1.77405625e-07,2.63896250e+01,-2.00781250e-01
1.77565625e-07,2.64241250e+01,-2.71875000e-01
1.77725625e-07,2.64535937e+01,-3.33593750e-01
1.77885625e-07,2.64773125e+01,-2.87500000e-01
1.78045625e-07,2.64938437e+01,-2.69531250e-01
1.78205625e-07,2.65031875e+01,-2.82812500e-01
1.78365625e-07,2.65053437e+01,-2.97656250e-01
1.78525625e-07,2.64995937e+01,-2.57812500e-01
1.78685625e-07,2.64880937e+01,-2.38281250e-01
1.78845625e-07,2.64708438e+01,-2.35937500e-01
1.79005625e-07,2.64485625e+01,-2.38281250e-01
1.79165625e-07,2.64205312e+01,-2.92968750e-01
1.79325625e-07,2.63874687e+01,-3.26562500e-01
1.79485625e-07,2.63500937e+01,-2.74218750e-01
1.79645625e-07,2.63076875e+01,-2.91406250e-01
1.79805625e-07,2.62609687e+01,-3.35937500e-01
1.79965625e-07,2.62092187e+01,-2.72656250e-01
1.80125625e-07,2.61531562e+01,-2.00781250e-01
1.80285625e-07,2.60927812e+01,-2.39062500e-01
1.80445625e-07,2.60280937e+01,-3.15625000e-01
1.80605625e-07,2.59598125e+01,-3.00000000e-01
1.80765625e-07,2.58886562e+01,-2.47656250e-01
1.80925625e-07,2.58160625e+01,-2.30468750e-01
1.81085625e-07,2.57413125e+01,-2.55468750e-01
1.81245625e-07,2.56672812e+01,-2.34375000e-01
1.81405625e-07,2.55925313e+01,-1.43750000e-01
1.81565625e-07,2.55192188e+01,-6.64062500e-02
1.81725625e-07,2.54473437e+01,-1.19531250e-01
1.81885625e-07,2.53761875e+01,-2.34375000e-01
1.82045625e-07,2.53079062e+01,-2.39062500e-01
1.82205625e-07,2.52403438e+01,-2.07031250e-01
1.82365625e-07,2.51742187e+01,-2.82031250e-01
1.82525625e-07,2.51088125e+01,-3.03906250e-01
1.82685625e-07,2.50448437e+01,-2.53906250e-01
1.82845625e-07,2.49830312e+01,-2.18750000e-01
1.83005625e-07,2.49240937e+01,-1.91406250e-01
1.83165625e-07,2.48687500e+01,-2.20312500e-01
1.83325625e-07,2.48177187e+01,-2.85937500e-01
1.83485625e-07,2.47710000e+01,-3.15625000e-01
1.83645625e-07,2.47300312e+01,-2.80468750e-01
1.83805625e-07,2.46940938e+01,-2.55468750e-01
1.83965625e-07,2.46631875e+01,-2.58593750e-01
1.84125625e-07,2.46373125e+01,-2.49218750e-01
1.84285625e-07,2.46150312e+01,-2.27343750e-01
1.84445625e-07,2.45977812e+01,-1.92187500e-01
1.84605625e-07,2.45841250e+01,-1.77343750e-01
1.84765625e-07,2.45747813e+01,-1.98437500e-01
1.84925625e-07,2.45704687e+01,-2.58593750e-01
1.85085625e-07,2.45711875e+01,-2.95312500e-01
1.85245625e-07,2.45783750e+01,-2.27343750e-01
1.85405625e-07,2.45913125e+01,-1.18750000e-01
1.85565625e-07,2.46107187e+01,-1.26562500e-01
1.85725625e-07,2.46351562e+01,-2.42187500e-01
1.85885625e-07,2.46653437e+01,-2.57031250e-01
1.86045625e-07,2.46991250e+01,-1.68750000e-01
1.86205625e-07,2.47372187e+01,-2.33593750e-01
1.86365625e-07,2.47789062e+01,-3.21093750e-01
1.86525625e-07,2.48227500e+01,-2.38281250e-01
1.86685625e-07,2.48694687e+01,-1.24218750e-01
1.86845625e-07,2.49190625e+01,-1.66406250e-01
1.87005625e-07,2.49715312e+01,-2.53906250e-01
1.87165625e-07,2.50268750e+01,-2.36718750e-01
1.87325625e-07,2.50850937e+01,-2.26562500e-01
1.87485625e-07,2.51476250e+01,-2.28906250e-01
1.87645625e-07,2.52123125e+01,-2.71875000e-01
1.87805625e-07,2.52798750e+01,-3.24218750e-01
1.87965625e-07,2.53495937e+01,-2.93750000e-01
1.88125625e-07,2.54214687e+01,-2.10156250e-01
1.88285625e-07,2.54933437e+01,-1.75781250e-01
1.88445625e-07,2.55659375e+01,-2.33593750e-01
1.88605625e-07,2.56370937e+01,-2.55468750e-01
1.88765625e-07,2.57082500e+01,-2.53125000e-01
1.88925625e-07,2.57765312e+01,-2.73437500e-01
1.89085625e-07,2.58426562e+01,-2.85937500e-01
1.89245625e-07,2.59051875e+01,-2.06250000e-01
1.89405625e-07,2.59648438e+01,-1.25000000e-01
1.89565625e-07,2.60187500e+01,-1.64062500e-01
1.89725625e-07,2.60669062e+01,-2.39843750e-01
1.89885625e-07,2.61093125e+01,-2.55468750e-01
1.90045625e-07,2.61459687e+01,-2.29687500e-01
1.90205625e-07,2.61768750e+01,-1.90625000e-01
1.90365625e-07,2.62020312e+01,-1.57812500e-01
1.90525625e-07,2.62221562e+01,-1.93750000e-01
1.90685625e-07,2.62386875e+01,-2.73437500e-01
1.90845625e-07,2.62509062e+01,-3.23437500e-01
1.91005625e-07,2.62595312e+01,-3.45312500e-01
1.91165625e-07,2.62652812e+01,-3.79687500e-01
1.91325625e-07,2.62667187e+01,-4.31250000e-01
1.91485625e-07,2.62638437e+01,-4.05468750e-01
1.91645625e-07,2.62566562e+01,-3.01562500e-01
1.91805625e-07,2.62451563e+01,-1.92968750e-01
1.91965625e-07,2.62293437e+01,-1.79687500e-01
1.92125625e-07,2.62085000e+01,-2.53125000e-01
1.92285625e-07,2.61840625e+01,-2.78906250e-01
1.92445625e-07,2.61567500e+01,-2.21875000e-01
1.92605625e-07,2.61258437e+01,-1.71875000e-01
1.92765625e-07,2.60920625e+01,-2.17968750e-01
1.92925625e-07,2.60561250e+01,-3.03906250e-01
1.93085625e-07,2.60173125e+01,-3.25000000e-01
1.93245625e-07,2.59763437e+01,-2.61718750e-01
1.93405625e-07,2.59325000e+01,-2.40625000e-01
1.93565625e-07,2.58843437e+01,-2.91406250e-01
1.93725625e-07,2.58333125e+01,-3.32812500e-01
1.93885625e-07,2.57786875e+01,-3.31250000e-01
1.94045625e-07,2.57211875e+01,-2.88281250e-01
1.94205625e-07,2.56622500e+01,-2.53125000e-01
1.94365625e-07,2.56011562e+01,-2.27343750e-01
1.94525625e-07,2.55407812e+01,-2.49218750e-01
1.94685625e-07,2.54789687e+01,-2.69531250e-01
1.94845625e-07,2.54185937e+01,-1.67968750e-01
1.95005625e-07,2.53575000e+01,-1.59375000e-01
1.95165625e-07,2.52971250e+01,-2.75781250e-01
1.95325625e-07,2.52360312e+01,-3.14843750e-01
1.95485625e-07,2.51756562e+01,-3.22656250e-01
1.95645625e-07,2.51152812e+01,-3.31250000e-01
1.95805625e-07,2.50549062e+01,-2.55468750e-01
1.95965625e-07,2.49959687e+01,-1.61718750e-01
1.96125625e-07,2.49384687e+01,-1.82031250e-01
1.96285625e-07,2.48816875e+01,-2.33593750e-01
1.96445625e-07,2.48270625e+01,-2.23437500e-01
1.96605625e-07,2.47745937e+01,-2.10156250e-01
1.96765625e-07,2.47242812e+01,-2.20312500e-01
1.96925625e-07,2.46775625e+01,-1.79687500e-01
1.97085625e-07,2.46344375e+01,-1.81250000e-01
1.97245625e-07,2.45970625e+01,-2.10156250e-01
1.97405625e-07,2.45654375e+01,-2.48437500e-01
1.97565625e-07,2.45431562e+01,-2.70312500e-01
1.97725625e-07,2.45295000e+01,-2.57031250e-01
1.97885625e-07,2.45237500e+01,-2.67968750e-01
1.98045625e-07,2.45273438e+01,-2.96093750e-01
1.98205625e-07,2.45374062e+01,-3.79687500e-01
1.98365625e-07,2.45539375e+01,-3.97656250e-01
1.98525625e-07,2.45740625e+01,-3.32812500e-01
1.98685625e-07,2.45963437e+01,-3.24218750e-01
1.98845625e-07,2.46207813e+01,-3.17968750e-01
1.99005625e-07,2.46466562e+01,-2.37500000e-01
1.99165625e-07,2.46739688e+01,-1.44531250e-01
1.99325625e-07,2.47041562e+01,-1.83593750e-01
1.99485625e-07,2.47372187e+01,-2.56250000e-01
1.99645625e-07,2.47753125e+01,-3.14843750e-01
1.99805625e-07,2.48177187e+01,-3.72656250e-01
1.99965625e-07,2.48644375e+01,-3.82031250e-01
2.00125625e-07,2.49169062e+01,-2.82812500e-01
2.00285625e-07,2.49736875e+01,-2.17187500e-01
2.00445625e-07,2.50333438e+01,-2.64062500e-01
2.00605625e-07,2.50951562e+01,-3.00781250e-01
2.00765625e-07,2.51598438e+01,-2.92187500e-01
2.00925625e-07,2.52230937e+01,-3.38281250e-01
2.01085625e-07,2.52870625e+01,-4.01562500e-01
2.01245625e-07,2.53495937e+01,-2.99218750e-01
2.01405625e-07,2.54099687e+01,-2.24218750e-01
2.01565625e-07,2.54681875e+01,-2.88281250e-01
2.01725625e-07,2.55235312e+01,-3.33593750e-01
2.01885625e-07,2.55752812e+01,-3.32812500e-01
2.02045625e-07,2.56241562e+01,-3.40625000e-01
2.02205625e-07,2.56715937e+01,-3.50781250e-01
2.02365625e-07,2.57183125e+01,-3.27343750e-01
2.02525625e-07,2.57643125e+01,-2.82031250e-01
2.02685625e-07,2.58103125e+01,-2.03125000e-01
2.02845625e-07,2.58555937e+01,-1.76562500e-01
2.03005625e-07,2.59015937e+01,-1.78906250e-01
2.03165625e-07,2.59454375e+01,-2.08593750e-01
2.03325625e-07,2.59871250e+01,-2.05468750e-01
2.03485625e-07,2.60252188e+01,-1.87500000e-01
2.03645625e-07,2.60582813e+01,-2.61718750e-01
2.03805625e-07,2.60855937e+01,-3.39843750e-01
2.03965625e-07,2.61071562e+01,-3.10937500e-01
2.04125625e-07,2.61229687e+01,-2.17968750e-01
2.04285625e-07,2.61330312e+01,-2.17187500e-01
2.04445625e-07,2.61380625e+01,-3.19531250e-01
2.04605625e-07,2.61387813e+01,-3.39843750e-01
2.04765625e-07,2.61351875e+01,-2.79687500e-01
2.04925625e-07,2.61287187e+01,-2.77343750e-01
2.05085625e-07,2.61186563e+01,-2.65625000e-01
2.05245625e-07,2.61050000e+01,-2.07812500e-01
2.05405625e-07,2.60891875e+01,-1.99218750e-01
2.05565625e-07,2.60690625e+01,-2.46093750e-01
2.05725625e-07,2.60453438e+01,-2.49218750e-01
2.05885625e-07,2.60187500e+01,-2.17968750e-01
2.06045625e-07,2.59885625e+01,-2.16406250e-01
2.06205625e-07,2.59533437e+01,-2.48437500e-01
2.06365625e-07,2.59152500e+01,-3.14062500e-01
2.06525625e-07,2.58728437e+01,-3.31250000e-01
2.06685625e-07,2.58268437e+01,-2.78125000e-01
2.06845625e-07,2.57794063e+01,-2.57031250e-01
2.07005625e-07,2.57283750e+01,-2.60937500e-01
2.07165625e-07,2.56766250e+01,-2.44531250e-01
2.07325625e-07,2.56241562e+01,-2.26562500e-01
2.07485625e-07,2.55716875e+01,-2.55468750e-01
2.07645625e-07,2.55192188e+01,-2.87500000e-01
2.07805625e-07,2.54667500e+01,-2.13281250e-01
2.07965625e-07,2.54157187e+01,-1.99218750e-01
2.08125625e-07,2.53646875e+01,-2.48437500e-01
2.08285625e-07,2.53136562e+01,-2.33593750e-01
2.08445625e-07,2.52640625e+01,-1.97656250e-01
2.08605625e-07,2.52137500e+01,-1.78906250e-01
2.08765625e-07,2.51648750e+01,-2.45312500e-01
2.08925625e-07,2.51160000e+01,-2.49218750e-01
2.09085625e-07,2.50692812e+01,-1.78906250e-01
2.09245625e-07,2.50232812e+01,-1.78906250e-01
2.09405625e-07,2.49801563e+01,-1.96093750e-01
2.09565625e-07,2.49399062e+01,-2.23437500e-01
2.09725625e-07,2.49025312e+01,-2.82031250e-01
2.09885625e-07,2.48687500e+01,-3.29687500e-01
2.10045625e-07,2.48385625e+01,-3.73437500e-01
2.10205625e-07,2.48134062e+01,-4.41406250e-01
2.10365625e-07,2.47925625e+01,-3.33593750e-01
2.10525625e-07,2.47760312e+01,-1.35156250e-01
2.10685625e-07,2.47638125e+01,-1.09375000e-01
2.10845625e-07,2.47551875e+01,-2.17968750e-01
2.11005625e-07,2.47501562e+01,-3.17968750e-01
2.11165625e-07,2.47472813e+01,-2.86718750e-01
2.11325625e-07,2.47465625e+01,-2.42968750e-01
2.11485625e-07,2.47487187e+01,-2.43750000e-01
2.11645625e-07,2.47523125e+01,-3.15625000e-01
2.11805625e-07,2.47587812e+01,-4.03125000e-01
2.11965625e-07,2.47674063e+01,-3.77343750e-01
2.12125625e-07,2.47803438e+01,-3.09375000e-01
2.12285625e-07,2.47975937e+01,-2.74218750e-01
2.12445625e-07,2.48205938e+01,-2.84375000e-01
2.12605625e-07,2.48479062e+01,-2.64062500e-01
2.12765625e-07,2.48802500e+01,-2.10937500e-01
2.12925625e-07,2.49176250e+01,-1.53906250e-01
2.13085625e-07,2.49593125e+01,-1.75781250e-01
2.13245625e-07,2.50045937e+01,-2.65625000e-01
2.13405625e-07,2.50527500e+01,-3.37500000e-01
2.13565625e-07,2.51030625e+01,-3.15625000e-01
2.13725625e-07,2.51548125e+01,-2.57812500e-01
2.13885625e-07,2.52080000e+01,-2.50781250e-01
2.14045625e-07,2.52626250e+01,-2.58593750e-01
2.14205625e-07,2.53172500e+01,-2.78125000e-01
2.14365625e-07,2.53711562e+01,-3.06250000e-01
2.14525625e-07,2.54250625e+01,-3.13281250e-01
2.14685625e-07,2.54782500e+01,-2.99218750e-01
2.14845625e-07,2.55307187e+01,-3.23437500e-01
2.15005625e-07,2.55831875e+01,-3.27343750e-01
2.15165625e-07,2.56342187e+01,-2.51562500e-01
2.15325625e-07,2.56845312e+01,-1.60156250e-01
2.15485625e-07,2.57341250e+01,-1.48437500e-01
2.15645625e-07,2.57822812e+01,-2.11718750e-01
2.15805625e-07,2.58297187e+01,-2.58593750e-01
2.15965625e-07,2.58735625e+01,-2.33593750e-01
2.16125625e-07,2.59138125e+01,-2.69531250e-01
2.16285625e-07,2.59490312e+01,-3.99218750e-01
2.16445625e-07,2.59792187e+01,-4.50000000e-01
2.16605625e-07,2.60029375e+01,-3.86718750e-01
2.16765625e-07,2.60223437e+01,-3.02343750e-01
2.16925625e-07,2.60352812e+01,-2.40625000e-01
2.17085625e-07,2.60453438e+01,-2.47656250e-01
2.17245625e-07,2.60518125e+01,-2.64843750e-01
2.17405625e-07,2.60561250e+01,-1.53125000e-01
2.17565625e-07,2.60590000e+01,-8.35937500e-02
2.17725625e-07,2.60604375e+01,-1.51562500e-01
2.17885625e-07,2.60597187e+01,-2.10937500e-01
2.18045625e-07,2.60575625e+01,-2.41406250e-01
2.18205625e-07,2.60518125e+01,-2.99218750e-01
2.18365625e-07,2.60424687e+01,-3.14843750e-01
2.18525625e-07,2.60295312e+01,-2.60937500e-01
2.18685625e-07,2.60115625e+01,-2.92968750e-01
2.18845625e-07,2.59892812e+01,-3.09375000e-01
2.19005625e-07,2.59626875e+01,-2.23437500e-01
2.19165625e-07,2.59325000e+01,-1.82812500e-01
2.19325625e-07,2.59001562e+01,-2.39843750e-01
2.19485625e-07,2.58649375e+01,-2.70312500e-01
2.19645625e-07,2.58275625e+01,-2.24218750e-01
2.19805625e-07,2.57894687e+01,-2.00000000e-01
2.19965625e-07,2.57492187e+01,-2.03906250e-01
2.20125625e-07,2.57082500e+01,-2.31250000e-01
2.20285625e-07,2.56658438e+01,-2.26562500e-01
2.20445625e-07,2.56227187e+01,-2.33593750e-01
2.20605625e-07,2.55774375e+01,-2.04687500e-01
2.20765625e-07,2.55314375e+01,-1.98437500e-01
2.20925625e-07,2.54847187e+01,-2.24218750e-01
2.21085625e-07,2.54365625e+01,-1.95312500e-01
2.21245625e-07,2.53891250e+01,-1.84375000e-01
2.21405625e-07,2.53409687e+01,-2.16406250e-01
2.21565625e-07,2.52935313e+01,-2.71875000e-01
2.21725625e-07,2.52475312e+01,-3.00000000e-01
2.21885625e-07,2.52036875e+01,-2.67187500e-01
2.22045625e-07,2.51612812e+01,-2.31250000e-01
2.22205625e-07,2.51203125e+01,-2.43750000e-01
2.22365625e-07,2.50822187e+01,-2.64062500e-01
2.22525625e-07,2.50455625e+01,-1.85156250e-01
2.22685625e-07,2.50110625e+01,-1.50781250e-01
2.22845625e-07,2.49772812e+01,-1.93750000e-01
2.23005625e-07,2.49449375e+01,-1.91406250e-01
2.23165625e-07,2.49147500e+01,-2.03906250e-01
2.23325625e-07,2.48845625e+01,-2.26562500e-01
2.23485625e-07,2.48565312e+01,-2.77343750e-01
2.23645625e-07,2.48320937e+01,-3.67187500e-01
2.23805625e-07,2.48098125e+01,-4.14843750e-01
2.23965625e-07,2.47918437e+01,-3.75000000e-01
2.24125625e-07,2.47789062e+01,-3.12500000e-01
2.24285625e-07,2.47702812e+01,-2.42968750e-01
2.24445625e-07,2.47674063e+01,-2.30468750e-01
2.24605625e-07,2.47702812e+01,-3.02343750e-01
2.24765625e-07,2.47774687e+01,-3.53906250e-01
2.24925625e-07,2.47896875e+01,-3.42968750e-01
2.25085625e-07,2.48055000e+01,-2.68750000e-01
2.25245625e-07,2.48241875e+01,-2.28906250e-01
2.25405625e-07,2.48464687e+01,-2.36718750e-01
2.25565625e-07,2.48701875e+01,-2.98437500e-01
2.25725625e-07,2.48960625e+01,-3.60156250e-01
2.25885625e-07,2.49233750e+01,-3.82812500e-01
2.26045625e-07,2.49528437e+01,-3.66406250e-01
2.26205625e-07,2.49837500e+01,-2.39062500e-01
2.26365625e-07,2.50168125e+01,-1.60156250e-01
2.26525625e-07,2.50513125e+01,-2.17968750e-01
2.26685625e-07,2.50879687e+01,-2.96875000e-01
2.26845625e-07,2.51246250e+01,-3.45312500e-01
2.27005625e-07,2.51627187e+01,-3.71093750e-01
2.27165625e-07,2.52000938e+01,-2.95312500e-01
2.27325625e-07,2.52367500e+01,-2.00781250e-01
2.27485625e-07,2.52734063e+01,-2.02343750e-01
2.27645625e-07,2.53100625e+01,-2.10156250e-01
2.27805625e-07,2.53467188e+01,-2.41406250e-01
2.27965625e-07,2.53855312e+01,-2.32812500e-01
2.28125625e-07,2.54257812e+01,-1.69531250e-01
2.28285625e-07,2.54681875e+01,-1.94531250e-01
2.28445625e-07,2.55134687e+01,-2.78906250e-01
2.28605625e-07,2.55587500e+01,-2.84375000e-01
2.28765625e-07,2.56033125e+01,-2.79687500e-01
2.28925625e-07,2.56471562e+01,-3.11718750e-01
2.29085625e-07,2.56866875e+01,-3.00781250e-01
2.29245625e-07,2.57211875e+01,-2.57031250e-01
2.29405625e-07,2.57499375e+01,-2.40625000e-01
2.29565625e-07,2.57729375e+01,-3.07812500e-01
2.29725625e-07,2.57901875e+01,-3.19531250e-01
2.29885625e-07,2.58031250e+01,-2.17187500e-01
2.30045625e-07,2.58139062e+01,-1.65625000e-01
2.30205625e-07,2.58232500e+01,-1.17968750e-01
2.30365625e-07,2.58318750e+01,-8.20312500e-02
2.30525625e-07,2.58397812e+01,-2.00000000e-01
2.30685625e-07,2.58476875e+01,-3.65625000e-01
2.30845625e-07,2.58541562e+01,-3.92187500e-01
2.31005625e-07,2.58584688e+01,-2.75000000e-01
2.31165625e-07,2.58591875e+01,-2.10156250e-01
2.31325625e-07,2.58563125e+01,-2.75781250e-01
2.31485625e-07,2.58491250e+01,-3.14843750e-01
2.31645625e-07,2.58369062e+01,-2.77343750e-01
2.31805625e-07,2.58210937e+01,-3.10937500e-01
2.31965625e-07,2.58016875e+01,-3.69531250e-01
2.32125625e-07,2.57786875e+01,-3.76562500e-01
2.32285625e-07,2.57535312e+01,-3.67187500e-01
2.32445625e-07,2.57269375e+01,-3.23437500e-01
2.32605625e-07,2.56989063e+01,-2.60937500e-01
2.32765625e-07,2.56694375e+01,-2.56250000e-01
2.32925625e-07,2.56378125e+01,-2.93750000e-01
2.33085625e-07,2.56047500e+01,-2.71093750e-01
2.33245625e-07,2.55695312e+01,-2.88281250e-01
2.33405625e-07,2.55314375e+01,-3.27343750e-01
2.33565625e-07,2.54919062e+01,-3.50000000e-01
2.33725625e-07,2.54495000e+01,-3.68750000e-01
2.33885625e-07,2.54056562e+01,-3.24218750e-01
2.34045625e-07,2.53603750e+01,-2.28906250e-01
2.34205625e-07,2.53158125e+01,-1.27343750e-01
2.34365625e-07,2.52719687e+01,-1.34375000e-01
2.34525625e-07,2.52288437e+01,-1.82812500e-01
2.34685625e-07,2.51885937e+01,-1.81250000e-01
2.34845625e-07,2.51512187e+01,-1.78125000e-01
2.35005625e-07,2.51160000e+01,-2.21093750e-01
2.35165625e-07,2.50829375e+01,-2.80468750e-01
2.35325625e-07,2.50527500e+01,-3.00000000e-01
2.35485625e-07,2.50254375e+01,-2.89062500e-01
2.35645625e-07,2.49995625e+01,-2.78125000e-01
2.35805625e-07,2.49758437e+01,-2.57031250e-01
2.35965625e-07,2.49550000e+01,-2.77343750e-01
2.36125625e-07,2.49370312e+01,-3.19531250e-01
2.36285625e-07,2.49205000e+01,-2.75000000e-01
2.36445625e-07,2.49068438e+01,-2.77343750e-01
2.36605625e-07,2.48953437e+01,-3.13281250e-01
2.36765625e-07,2.48852812e+01,-3.03906250e-01
2.36925625e-07,2.48766562e+01,-2.59375000e-01
2.37085625e-07,2.48694687e+01,-1.85937500e-01
2.37245625e-07,2.48637187e+01,-1.69531250e-01
2.37405625e-07,2.48594062e+01,-1.78125000e-01
2.37565625e-07,2.48565312e+01,-1.76562500e-01
2.37725625e-07,2.48558125e+01,-2.11718750e-01
2.37885625e-07,2.48565312e+01,-2.16406250e-01
2.38045625e-07,2.48608438e+01,-2.10156250e-01
2.38205625e-07,2.48680312e+01,-2.31250000e-01
2.38365625e-07,2.48780937e+01,-2.10156250e-01
2.38525625e-07,2.48924687e+01,-1.66406250e-01
2.38685625e-07,2.49111562e+01,-2.02343750e-01
