Model,MSO68B
Channel,CH8
Label,
Waveform Type,ANALOG
Digital Type,None
Horizontal Units,s
Sample Interval,1.60000000e-10
Record Length,7500
Zero Index,1949.16796875
Vertical Units,V
,
ANALOG_Thumbnail,
yOffset,0.000000
yPosition,0.440000

Labels,
TIME,CH8
-2.46746875e-07,-2.68750000e-02
-2.46586875e-07,-2.85937500e-02
-2.46426875e-07,-4.18750000e-02
-2.46266875e-07,-3.95312500e-02
-2.46106875e-07,-2.21875000e-02
-2.45946875e-07,-4.26562500e-02
-2.45786875e-07,-7.29687500e-02
-2.45626875e-07,-4.40625000e-02
-2.45466875e-07,-6.09375000e-03
-2.45306875e-07,-2.85937500e-02
-2.45146875e-07,-5.79687500e-02
-2.44986875e-07,-4.32812500e-02
-2.44826875e-07,-3.06250000e-02
-2.44666875e-07,-4.34375000e-02
-2.44506875e-07,-4.18750000e-02
-2.44346875e-07,-2.29687500e-02
-2.44186875e-07,-1.98437500e-02
-2.44026875e-07,-3.26562500e-02
-2.43866875e-07,-4.00000000e-02
-2.43706875e-07,-3.68750000e-02
-2.43546875e-07,-3.28125000e-02
-2.43386875e-07,-3.90625000e-02
-2.43226875e-07,-4.65625000e-02
-2.43066875e-07,-3.79687500e-02
-2.42906875e-07,-3.23437500e-02
-2.42746875e-07,-4.12500000e-02
-2.42586875e-07,-3.03125000e-02
-2.42426875e-07,-1.25000000e-02
-2.42266875e-07,-3.64062500e-02
-2.42106875e-07,-5.68750000e-02
-2.41946875e-07,-1.78125000e-02
-2.41786875e-07,1.56250000e-02
-2.41626875e-07,-1.39062500e-02
-2.41466875e-07,-5.56250000e-02
-2.41306875e-07,-5.93750000e-02
-2.41146875e-07,-2.90625000e-02
-2.40986875e-07,-3.75000000e-03
-2.40826875e-07,-3.29687500e-02
-2.40666875e-07,-7.89062500e-02
-2.40506875e-07,-5.54687500e-02
-2.40346875e-07,-1.35937500e-02
-2.40186875e-07,-4.01562500e-02
-2.40026875e-07,-6.07812500e-02
-2.39866875e-07,-2.29687500e-02
-2.39706875e-07,-1.93750000e-02
-2.39546875e-07,-5.10937500e-02
-2.39386875e-07,-3.03125000e-02
-2.39226875e-07,-4.84375000e-03
-2.39066875e-07,-4.07812500e-02
-2.38906875e-07,-6.26562500e-02
-2.38746875e-07,-3.53125000e-02
-2.38586875e-07,-2.98437500e-02
-2.38426875e-07,-5.57812500e-02
-2.38266875e-07,-6.62500000e-02
-2.38106875e-07,-5.14062500e-02
-2.37946875e-07,-2.26562500e-02
-2.37786875e-07,-1.51562500e-02
-2.37626875e-07,-5.00000000e-02
-2.37466875e-07,-6.64062500e-02
-2.37306875e-07,-3.95312500e-02
-2.37146875e-07,-4.54687500e-02
-2.36986875e-07,-8.65625000e-02
-2.36826875e-07,-8.04687500e-02
-2.36666875e-07,-4.04687500e-02
-2.36506875e-07,-3.34375000e-02
-2.36346875e-07,-5.12500000e-02
-2.36186875e-07,-6.04687500e-02
-2.36026875e-07,-5.78125000e-02
-2.35866875e-07,-4.75000000e-02
-2.35706875e-07,-3.79687500e-02
-2.35546875e-07,-3.67187500e-02
-2.35386875e-07,-4.29687500e-02
-2.35226875e-07,-5.59375000e-02
-2.35066875e-07,-6.54687500e-02
-2.34906875e-07,-5.81250000e-02
-2.34746875e-07,-3.73437500e-02
-2.34586875e-07,-2.28125000e-02
-2.34426875e-07,-3.26562500e-02
-2.34266875e-07,-5.50000000e-02
-2.34106875e-07,-4.81250000e-02
-2.33946875e-07,-1.67187500e-02
-2.33786875e-07,-2.07812500e-02
-2.33626875e-07,-5.64062500e-02
-2.33466875e-07,-6.04687500e-02
-2.33306875e-07,-4.14062500e-02
-2.33146875e-07,-3.54687500e-02
-2.32986875e-07,-2.00000000e-02
-2.32826875e-07,-4.53125000e-03
-2.32666875e-07,-3.43750000e-02
-2.32506875e-07,-6.82812500e-02
-2.32346875e-07,-5.48437500e-02
-2.32186875e-07,-3.67187500e-02
-2.32026875e-07,-3.96875000e-02
-2.31866875e-07,-3.54687500e-02
-2.31706875e-07,-3.42187500e-02
-2.31546875e-07,-4.50000000e-02
-2.31386875e-07,-4.28125000e-02
-2.31226875e-07,-3.60937500e-02
-2.31066875e-07,-3.42187500e-02
-2.30906875e-07,-1.53125000e-02
-2.30746875e-07,-6.71875000e-03
-2.30586875e-07,-3.92187500e-02
-2.30426875e-07,-4.51562500e-02
-2.30266875e-07,5.00000000e-03
-2.30106875e-07,8.59375000e-03
-2.29946875e-07,-5.09375000e-02
-2.29786875e-07,-4.90625000e-02
-2.29626875e-07,1.10937500e-02
-2.29466875e-07,9.37500000e-03
-2.29306875e-07,-3.37500000e-02
-2.29146875e-07,-2.98437500e-02
-2.28986875e-07,-9.37500000e-03
-2.28826875e-07,-1.60937500e-02
-2.28666875e-07,-2.84375000e-02
-2.28506875e-07,-3.50000000e-02
-2.28346875e-07,-2.90625000e-02
-2.28186875e-07,-1.12500000e-02
-2.28026875e-07,-1.37500000e-02
-2.27866875e-07,-2.62500000e-02
-2.27706875e-07,-1.87500000e-02
-2.27546875e-07,-2.89062500e-02
-2.27386875e-07,-5.65625000e-02
-2.27226875e-07,-3.90625000e-02
-2.27066875e-07,-7.50000000e-03
-2.26906875e-07,-1.73437500e-02
-2.26746875e-07,-2.50000000e-02
-2.26586875e-07,-1.42187500e-02
-2.26426875e-07,-2.40625000e-02
-2.26266875e-07,-2.85937500e-02
-2.26106875e-07,-1.34375000e-02
-2.25946875e-07,-2.15625000e-02
-2.25786875e-07,-3.37500000e-02
-2.25626875e-07,-2.37500000e-02
-2.25466875e-07,-3.68750000e-02
-2.25306875e-07,-5.20312500e-02
-2.25146875e-07,-1.35937500e-02
-2.24986875e-07,4.37500000e-03
-2.24826875e-07,-4.51562500e-02
-2.24666875e-07,-5.48437500e-02
-2.24506875e-07,-4.84375000e-03
-2.24346875e-07,-1.12500000e-02
-2.24186875e-07,-6.37500000e-02
-2.24026875e-07,-5.90625000e-02
-2.23866875e-07,-2.35937500e-02
-2.23706875e-07,-3.01562500e-02
-2.23546875e-07,-4.95312500e-02
-2.23386875e-07,-3.26562500e-02
-2.23226875e-07,2.03125000e-03
-2.23066875e-07,1.21875000e-02
-2.22906875e-07,-1.62500000e-02
-2.22746875e-07,-4.73437500e-02
-2.22586875e-07,-4.01562500e-02
-2.22426875e-07,-2.20312500e-02
-2.22266875e-07,-3.03125000e-02
-2.22106875e-07,-3.32812500e-02
-2.21946875e-07,-8.75000000e-03
-2.21786875e-07,3.28125000e-03
-2.21626875e-07,-9.06250000e-03
-2.21466875e-07,-1.39062500e-02
-2.21306875e-07,-1.00000000e-02
-2.21146875e-07,-1.62500000e-02
-2.20986875e-07,-3.14062500e-02
-2.20826875e-07,-3.62500000e-02
-2.20666875e-07,-1.25000000e-02
-2.20506875e-07,1.18750000e-02
-2.20346875e-07,-1.07812500e-02
-2.20186875e-07,-4.29687500e-02
-2.20026875e-07,-2.48437500e-02
-2.19866875e-07,-4.21875000e-03
-2.19706875e-07,-2.65625000e-02
-2.19546875e-07,-3.60937500e-02
-2.19386875e-07,-1.28125000e-02
-2.19226875e-07,-1.00000000e-02
-2.19066875e-07,-2.60937500e-02
-2.18906875e-07,-2.28125000e-02
-2.18746875e-07,-1.06250000e-02
-2.18586875e-07,-1.67187500e-02
-2.18426875e-07,-4.14062500e-02
-2.18266875e-07,-5.31250000e-02
-2.18106875e-07,-1.90625000e-02
-2.17946875e-07,2.23437500e-02
-2.17786875e-07,3.28125000e-03
-2.17626875e-07,-3.53125000e-02
-2.17466875e-07,-2.04687500e-02
-2.17306875e-07,-4.84375000e-03
-2.17146875e-07,-4.28125000e-02
-2.16986875e-07,-6.03125000e-02
-2.16826875e-07,-2.20312500e-02
-2.16666875e-07,-6.56250000e-03
-2.16506875e-07,-3.04687500e-02
-2.16346875e-07,-2.85937500e-02
-2.16186875e-07,-8.59375000e-03
