Model,MSO68B
Channel,CH8
Label,
Waveform Type,ANALOG
Digital Type,None
Horizontal Units,s
Sample Interval,1.60000000e-10
Record Length,7500
Zero Index,1949.79687500
Vertical Units,V
,
ANALOG_Thumbnail,
yOffset,0.000000
yPosition,0.440000

Labels,
TIME,CH8
-2.12127500e-07,2.50000000e-03
-2.11967500e-07,1.04687500e-02
-2.11807500e-07,-5.39062500e-02
-2.11647500e-07,-5.68750000e-02
-2.11487500e-07,-5.93750000e-03
-2.11327500e-07,-1.71875000e-02
-2.11167500e-07,-4.39062500e-02
-2.11007500e-07,-2.64062500e-02
-2.10847500e-07,-2.31250000e-02
-2.10687500e-07,-3.37500000e-02
-2.10527500e-07,-2.90625000e-02
-2.10367500e-07,-2.82812500e-02
-2.10207500e-07,-6.40625000e-03
-2.10047500e-07,1.78125000e-02
-2.09887500e-07,-2.90625000e-02
-2.09727500e-07,-6.81250000e-02
-2.09567500e-07,-1.40625000e-02
-2.09407500e-07,1.29687500e-02
-2.09247500e-07,-3.71875000e-02
-2.09087500e-07,-3.26562500e-02
-2.08927500e-07,2.62500000e-02
-2.08767500e-07,2.00000000e-02
-2.08607500e-07,-1.45312500e-02
-2.08447500e-07,6.87500000e-03
-2.08287500e-07,1.67187500e-02
-2.08127500e-07,-3.28125000e-02
-2.07967500e-07,-4.57812500e-02
-2.07807500e-07,-3.12500000e-03
-2.07647500e-07,-8.59375000e-03
-2.07487500e-07,-4.85937500e-02
-2.07327500e-07,-3.98437500e-02
-2.07167500e-07,-2.01562500e-02
-2.07007500e-07,-1.87500000e-02
-2.06847500e-07,1.87500000e-03
-2.06687500e-07,-1.56250000e-03
-2.06527500e-07,-3.50000000e-02
